,Unnamed: 0,Date,None,D0,D1,D2,D3,D4,Drought_intensity
1673,1673,2016-10-31,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1674,1674,2016-11-01,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1675,1675,2016-11-02,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1676,1676,2016-11-03,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1677,1677,2016-11-04,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1678,1678,2016-11-05,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1679,1679,2016-11-06,8.96,9.92,19.32,19.0,21.76,21.04,59.56
1680,1680,2016-11-07,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1681,1681,2016-11-08,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1682,1682,2016-11-09,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1683,1683,2016-11-10,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1684,1684,2016-11-11,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1685,1685,2016-11-12,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1686,1686,2016-11-13,12.03,12.71,13.88,18.58,21.76,21.04,57.69
1687,1687,2016-11-14,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1688,1688,2016-11-15,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1689,1689,2016-11-16,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1690,1690,2016-11-17,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1691,1691,2016-11-18,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1692,1692,2016-11-19,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1693,1693,2016-11-20,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1694,1694,2016-11-21,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1695,1695,2016-11-22,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1696,1696,2016-11-23,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1697,1697,2016-11-24,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1698,1698,2016-11-25,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1699,1699,2016-11-26,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1700,1700,2016-11-27,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1701,1701,2016-11-28,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1702,1702,2016-11-29,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1703,1703,2016-11-30,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1704,1704,2016-12-01,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1705,1705,2016-12-02,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1706,1706,2016-12-03,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1707,1707,2016-12-04,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1708,1708,2016-12-05,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1709,1709,2016-12-06,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1710,1710,2016-12-07,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1711,1711,2016-12-08,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1712,1712,2016-12-09,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1713,1713,2016-12-10,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1714,1714,2016-12-11,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1715,1715,2016-12-12,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1716,1716,2016-12-13,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1717,1717,2016-12-14,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1718,1718,2016-12-15,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1719,1719,2016-12-16,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1720,1720,2016-12-17,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1721,1721,2016-12-18,12.03,14.93,12.77,17.47,21.76,21.04,57.024
1722,1722,2016-12-19,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1723,1723,2016-12-20,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1724,1724,2016-12-21,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1725,1725,2016-12-22,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1726,1726,2016-12-23,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1727,1727,2016-12-24,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1728,1728,2016-12-25,12.16,14.8,12.77,17.47,21.76,21.04,56.998000000000005
1729,1729,2016-12-26,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1730,1730,2016-12-27,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1731,1731,2016-12-28,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1732,1732,2016-12-29,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1733,1733,2016-12-30,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1734,1734,2016-12-31,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1735,1735,2017-01-01,15.09,14.8,11.02,17.54,21.8,19.75,55.08200000000001
1736,1736,2017-01-02,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1737,1737,2017-01-03,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1738,1738,2017-01-04,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1739,1739,2017-01-05,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1740,1740,2017-01-06,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1741,1741,2017-01-07,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1742,1742,2017-01-08,17.47,13.66,11.07,17.19,22.29,18.31,53.616
1743,1743,2017-01-09,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1744,1744,2017-01-10,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1745,1745,2017-01-11,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1746,1746,2017-01-12,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1747,1747,2017-01-13,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1748,1748,2017-01-14,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1749,1749,2017-01-15,18.07,14.32,13.59,15.85,19.87,18.31,52.016
1750,1750,2017-01-16,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1751,1751,2017-01-17,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1752,1752,2017-01-18,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1753,1753,2017-01-19,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1754,1754,2017-01-20,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1755,1755,2017-01-21,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1756,1756,2017-01-22,34.62,7.16,9.0,21.42,25.67,2.13,40.550000000000004
1757,1757,2017-01-23,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1758,1758,2017-01-24,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1759,1759,2017-01-25,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1760,1760,2017-01-26,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1761,1761,2017-01-27,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1762,1762,2017-01-28,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1763,1763,2017-01-29,35.56,6.93,13.16,20.05,22.17,2.13,38.54600000000001
1764,1764,2017-01-30,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1765,1765,2017-01-31,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1766,1766,2017-02-01,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1767,1767,2017-02-02,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1768,1768,2017-02-03,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1769,1769,2017-02-04,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1770,1770,2017-02-05,38.73,9.87,24.94,24.3,2.16,0.0,28.258000000000003
1771,1771,2017-02-06,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1772,1772,2017-02-07,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1773,1773,2017-02-08,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1774,1774,2017-02-09,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1775,1775,2017-02-10,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1776,1776,2017-02-11,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1777,1777,2017-02-12,38.98,10.22,30.51,18.42,1.87,0.0,26.796000000000003
1778,1778,2017-02-13,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1779,1779,2017-02-14,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1780,1780,2017-02-15,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1781,1781,2017-02-16,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1782,1782,2017-02-17,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1783,1783,2017-02-18,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1784,1784,2017-02-19,41.46,11.56,36.05,10.2,0.73,0.0,23.436
1785,1785,2017-02-20,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1786,1786,2017-02-21,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1787,1787,2017-02-22,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1788,1788,2017-02-23,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1789,1789,2017-02-24,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1790,1790,2017-02-25,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1791,1791,2017-02-26,43.94,31.86,16.78,6.68,0.73,0.0,17.676000000000002
1792,1792,2017-02-27,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1793,1793,2017-02-28,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1794,1794,2017-03-01,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1795,1795,2017-03-02,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1796,1796,2017-03-03,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1797,1797,2017-03-04,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1798,1798,2017-03-05,61.66,21.47,12.69,4.19,0.0,0.0,11.883999999999999
1799,1799,2017-03-06,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1800,1800,2017-03-07,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1801,1801,2017-03-08,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1802,1802,2017-03-09,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1803,1803,2017-03-10,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1804,1804,2017-03-11,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1805,1805,2017-03-12,74.49,16.78,4.65,4.08,0.0,0.0,7.664
1806,1806,2017-03-13,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1807,1807,2017-03-14,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1808,1808,2017-03-15,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1809,1809,2017-03-16,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1810,1810,2017-03-17,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1811,1811,2017-03-18,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1812,1812,2017-03-19,76.54,15.22,7.14,1.1,0.0,0.0,6.56
1813,1813,2017-03-20,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1814,1814,2017-03-21,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1815,1815,2017-03-22,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1816,1816,2017-03-23,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1817,1817,2017-03-24,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1818,1818,2017-03-25,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1819,1819,2017-03-26,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1820,1820,2017-03-27,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1821,1821,2017-03-28,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1822,1822,2017-03-29,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1823,1823,2017-03-30,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1824,1824,2017-03-31,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1825,1825,2017-04-01,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1826,1826,2017-04-02,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1827,1827,2017-04-03,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1828,1828,2017-04-04,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1829,1829,2017-04-05,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1830,1830,2017-04-06,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1831,1831,2017-04-07,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1832,1832,2017-04-08,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1833,1833,2017-04-09,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1834,1834,2017-04-10,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1835,1835,2017-04-11,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1836,1836,2017-04-12,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1837,1837,2017-04-13,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1838,1838,2017-04-14,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1839,1839,2017-04-15,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1840,1840,2017-04-16,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1841,1841,2017-04-17,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1842,1842,2017-04-18,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1843,1843,2017-04-19,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1844,1844,2017-04-20,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1845,1845,2017-04-21,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1846,1846,2017-04-22,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1847,1847,2017-04-23,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1848,1848,2017-04-24,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1849,1849,2017-04-25,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1850,1850,2017-04-26,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1851,1851,2017-04-27,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1852,1852,2017-04-28,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1853,1853,2017-04-29,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1854,1854,2017-04-30,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1855,1855,2017-05-01,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1856,1856,2017-05-02,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1857,1857,2017-05-03,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1858,1858,2017-05-04,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1859,1859,2017-05-05,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1860,1860,2017-05-06,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1861,1861,2017-05-07,76.54,15.22,7.18,1.06,0.0,0.0,6.552
1862,1862,2017-05-08,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1863,1863,2017-05-09,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1864,1864,2017-05-10,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1865,1865,2017-05-11,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1866,1866,2017-05-12,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1867,1867,2017-05-13,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1868,1868,2017-05-14,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1869,1869,2017-05-15,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1870,1870,2017-05-16,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1871,1871,2017-05-17,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1872,1872,2017-05-18,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1873,1873,2017-05-19,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1874,1874,2017-05-20,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1875,1875,2017-05-21,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1876,1876,2017-05-22,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1877,1877,2017-05-23,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1878,1878,2017-05-24,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1879,1879,2017-05-25,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1880,1880,2017-05-26,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1881,1881,2017-05-27,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1882,1882,2017-05-28,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1883,1883,2017-05-29,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1884,1884,2017-05-30,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1885,1885,2017-05-31,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1886,1886,2017-06-01,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1887,1887,2017-06-02,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1888,1888,2017-06-03,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1889,1889,2017-06-04,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1890,1890,2017-06-05,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1891,1891,2017-06-06,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1892,1892,2017-06-07,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1893,1893,2017-06-08,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1894,1894,2017-06-09,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1895,1895,2017-06-10,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1896,1896,2017-06-11,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1897,1897,2017-06-12,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1898,1898,2017-06-13,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1899,1899,2017-06-14,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1900,1900,2017-06-15,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1901,1901,2017-06-16,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1902,1902,2017-06-17,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1903,1903,2017-06-18,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1904,1904,2017-06-19,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1905,1905,2017-06-20,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1906,1906,2017-06-21,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1907,1907,2017-06-22,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1908,1908,2017-06-23,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1909,1909,2017-06-24,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1910,1910,2017-06-25,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1911,1911,2017-06-26,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1912,1912,2017-06-27,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1913,1913,2017-06-28,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1914,1914,2017-06-29,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1915,1915,2017-06-30,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1916,1916,2017-07-01,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1917,1917,2017-07-02,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1918,1918,2017-07-03,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1919,1919,2017-07-04,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1920,1920,2017-07-05,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1921,1921,2017-07-06,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1922,1922,2017-07-07,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1923,1923,2017-07-08,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1924,1924,2017-07-09,76.47,15.29,7.18,1.06,0.0,0.0,6.566
1925,1925,2017-07-10,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1926,1926,2017-07-11,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1927,1927,2017-07-12,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1928,1928,2017-07-13,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1929,1929,2017-07-14,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1930,1930,2017-07-15,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1931,1931,2017-07-16,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1932,1932,2017-07-17,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1933,1933,2017-07-18,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1934,1934,2017-07-19,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1935,1935,2017-07-20,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1936,1936,2017-07-21,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1937,1937,2017-07-22,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1938,1938,2017-07-23,76.46,15.3,7.18,1.06,0.0,0.0,6.5680000000000005
1939,1939,2017-07-24,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1940,1940,2017-07-25,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1941,1941,2017-07-26,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1942,1942,2017-07-27,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1943,1943,2017-07-28,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1944,1944,2017-07-29,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1945,1945,2017-07-30,75.69,16.06,7.18,1.06,0.0,0.0,6.720000000000001
1946,1946,2017-07-31,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1947,1947,2017-08-01,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1948,1948,2017-08-02,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1949,1949,2017-08-03,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1950,1950,2017-08-04,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1951,1951,2017-08-05,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1952,1952,2017-08-06,75.73,16.03,7.18,1.06,0.0,0.0,6.714
1953,1953,2017-08-07,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1954,1954,2017-08-08,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1955,1955,2017-08-09,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1956,1956,2017-08-10,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1957,1957,2017-08-11,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1958,1958,2017-08-12,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1959,1959,2017-08-13,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1960,1960,2017-08-14,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1961,1961,2017-08-15,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1962,1962,2017-08-16,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1963,1963,2017-08-17,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1964,1964,2017-08-18,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1965,1965,2017-08-19,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1966,1966,2017-08-20,77.86,13.9,7.18,1.06,0.0,0.0,6.287999999999999
1967,1967,2017-08-21,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1968,1968,2017-08-22,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1969,1969,2017-08-23,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1970,1970,2017-08-24,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1971,1971,2017-08-25,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1972,1972,2017-08-26,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1973,1973,2017-08-27,77.86,13.9,8.21,0.04,0.0,0.0,6.088
1974,1974,2017-08-28,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1975,1975,2017-08-29,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1976,1976,2017-08-30,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1977,1977,2017-08-31,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1978,1978,2017-09-01,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1979,1979,2017-09-02,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1980,1980,2017-09-03,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1981,1981,2017-09-04,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1982,1982,2017-09-05,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1983,1983,2017-09-06,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1984,1984,2017-09-07,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1985,1985,2017-09-08,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1986,1986,2017-09-09,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1987,1987,2017-09-10,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1988,1988,2017-09-11,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1989,1989,2017-09-12,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1990,1990,2017-09-13,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1991,1991,2017-09-14,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1992,1992,2017-09-15,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1993,1993,2017-09-16,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1994,1994,2017-09-17,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1995,1995,2017-09-18,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1996,1996,2017-09-19,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1997,1997,2017-09-20,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1998,1998,2017-09-21,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
1999,1999,2017-09-22,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
2000,2000,2017-09-23,77.88,13.88,8.21,0.04,0.0,0.0,6.084000000000001
